periodo,customer_id,product_id,cust_request_qty,cust_request_tn,tn,product_category
201702,10011,20001,6.0,70.79572,70.79572,HC
201702,10011,20002,4.0,22.0958,22.0958,HC
201702,10011,20003,4.0,17.05226,17.05226,FOODS
201702,10011,20004,3.0,9.52399,9.52399,FOODS
201702,10011,20005,5.0,43.29562,43.29562,FOODS
201702,10011,20006,2.0,16.46804,16.46804,HC
201702,10011,20007,3.0,8.99026,8.99026,HC
201702,10011,20009,3.0,15.68287,15.68287,HC
201702,10011,20011,1.0,0.04914,0.04914,HC
201702,10012,20001,2.0,7.14113,7.14113,HC
201702,10012,20002,3.0,16.78377,16.78377,HC
201702,10012,20003,4.0,15.35352,15.35352,FOODS
201702,10012,20004,2.0,1.81163,1.81163,FOODS
201702,10012,20005,4.0,1.86841,1.86841,FOODS
201702,10012,20006,1.0,0.62735,0.62735,HC
201702,10012,20007,3.0,52.30697,52.30697,HC
201702,10012,20011,1.0,4.71744,4.71744,HC
201702,10013,20001,7.0,62.34501,57.42009,HC
201702,10013,20002,4.0,22.94347,22.94347,HC
201702,10013,20003,2.0,5.39448,5.39448,FOODS
201702,10013,20004,1.0,1.55282,1.55282,FOODS
201702,10013,20005,1.0,0.19328,0.19328,FOODS
201702,10013,20006,5.0,8.56338,8.56338,HC
201702,10013,20007,5.0,14.47783,14.47783,HC
201702,10013,20009,5.0,18.32267,18.32267,HC
201702,10013,20011,4.0,16.83864,16.83864,HC
201703,10001,20001,33.0,92.46537,92.46537,HC
201703,10001,20002,20.0,75.09182,75.09182,HC
201703,10001,20003,29.0,114.52896,114.52896,FOODS
201703,10001,20004,18.0,42.54996,42.54996,FOODS
201703,10001,20006,19.0,34.50447,30.58351,HC
201703,10001,20007,26.0,71.9221,70.28751,HC
201703,10001,20009,26.0,18.75707,18.75707,HC
201703,10001,20011,28.0,103.22676,103.22676,HC
201703,10002,20001,22.0,29.96366,29.94128,HC
201703,10002,20002,26.0,13.00883,12.94102,HC
201703,10002,20003,5.0,10.70468,10.70468,FOODS
201703,10002,20004,7.0,8.94686,8.94686,FOODS
201703,10002,20005,8.0,29.01837,29.01837,FOODS
201703,10002,20006,36.0,94.66772,91.20682,HC
201703,10002,20007,17.0,45.35021,45.35021,HC
201703,10002,20009,19.0,6.88353,6.88353,HC
201703,10002,20011,12.0,30.36852,30.36852,HC
201703,10003,20001,21.0,137.93134,137.87537,HC
201703,10003,20002,46.0,123.16007,123.10356,HC
201703,10003,20003,3.0,84.65184,84.65184,FOODS
201703,10003,20004,1.0,0.05176,0.05176,FOODS
201703,10003,20005,2.0,0.30066,0.30066,FOODS
201703,10003,20006,26.0,22.2397,22.2397,HC
201703,10003,20007,39.0,120.54151,119.72422,HC
201703,10003,20009,35.0,38.90643,38.85074,HC
201703,10003,20011,21.0,37.49382,37.49382,HC
201703,10004,20001,16.0,313.90769,295.43924,HC
201703,10004,20002,7.0,78.53899,78.53899,HC
201703,10004,20003,12.0,188.05472,188.05472,FOODS
201703,10004,20004,6.0,4.63,4.63,FOODS
201703,10004,20005,8.0,1.91136,1.91136,FOODS
201703,10004,20006,14.0,19.02974,19.02974,HC
201703,10004,20007,18.0,58.34913,58.34913,HC
201703,10004,20009,15.0,123.90356,123.90356,HC
201703,10004,20011,9.0,30.7944,30.7944,HC
201703,10005,20001,10.0,5.17117,5.17117,HC
201703,10005,20002,12.0,4.22702,4.22702,HC
201703,10005,20003,7.0,2.80098,2.80098,FOODS
201703,10005,20004,16.0,9.83455,9.83455,FOODS
201703,10005,20005,21.0,11.46818,11.46818,FOODS
201703,10005,20006,41.0,49.87464,49.87464,HC
201703,10005,20007,51.0,27.67142,27.67142,HC
201703,10005,20009,16.0,10.78197,10.78197,HC
201703,10005,20011,33.0,39.85254,39.85254,HC
201703,10006,20001,32.0,28.68766,28.68766,HC
201703,10006,20002,46.0,27.47565,27.47565,HC
201703,10006,20003,6.0,4.97952,4.97952,FOODS
201703,10006,20004,10.0,6.4701,6.4701,FOODS
201703,10006,20005,17.0,80.92157,80.92157,FOODS
201703,10006,20006,32.0,31.47226,31.47226,HC
201703,10006,20007,28.0,12.25949,12.25949,HC
201703,10006,20009,27.0,15.80539,15.80539,HC
201703,10006,20011,20.0,8.77968,8.77968,HC
201703,10007,20001,1.0,73.8738,73.8738,HC
201703,10007,20002,4.0,23.87025,23.87025,HC
201703,10007,20003,4.0,75.00402,75.00402,FOODS
201703,10007,20004,4.0,3.98558,3.98558,FOODS
201703,10007,20005,4.0,2.70598,2.70598,FOODS
201703,10007,20006,5.0,25.27191,25.27191,HC
201703,10007,20007,2.0,39.46374,39.46374,HC
201703,10007,20009,4.0,27.44502,27.44502,HC
201703,10007,20011,4.0,40.34394,40.34394,HC
201703,10008,20001,29.0,23.37098,23.37098,HC
201703,10008,20002,27.0,37.54591,37.54591,HC
201703,10008,20003,13.0,20.54052,20.54052,FOODS
201703,10008,20004,16.0,10.86977,10.86977,FOODS
201703,10008,20006,26.0,21.64371,21.64371,HC
201703,10008,20007,3.0,10.85836,10.85836,HC
201703,10008,20009,1.0,0.61261,0.61261,HC
201703,10008,20011,13.0,24.47172,24.47172,HC
201703,10009,20001,21.0,14.40539,14.40539,HC
201703,10009,20002,18.0,12.68107,12.64716,HC
201703,10009,20003,14.0,25.52004,25.52004,FOODS
201703,10009,20004,23.0,60.56014,60.56014,FOODS
201703,10009,20005,23.0,55.66579,55.66579,FOODS
201703,10009,20006,32.0,67.59739,67.59739,HC
201703,10009,20007,14.0,14.12759,14.12759,HC
201703,10009,20009,10.0,5.75855,5.75855,HC
201703,10009,20011,12.0,6.97788,6.97788,HC
201703,10011,20001,4.0,13.54353,13.54353,HC
201703,10011,20002,5.0,15.20146,15.20146,HC
201703,10011,20003,2.0,24.27516,24.27516,FOODS
201703,10011,20004,2.0,10.81801,10.81801,FOODS
201703,10011,20005,4.0,34.53341,34.53341,FOODS
201703,10011,20006,5.0,33.72028,33.72028,HC
201703,10011,20007,7.0,11.82161,11.82161,HC
201703,10011,20009,6.0,20.46124,20.46124,HC
201703,10011,20011,5.0,9.43488,9.43488,HC
201703,10012,20001,4.0,195.14996,195.14996,HC
201703,10012,20002,3.0,64.02696,64.02696,HC
201703,10012,20003,2.0,12.4488,12.4488,FOODS
201703,10012,20004,2.0,0.46585,0.46585,FOODS
201703,10012,20005,3.0,0.70871,0.70871,FOODS
201703,10012,20006,2.0,3.76412,3.76412,HC
201703,10012,20007,2.0,60.47995,60.47995,HC
201703,10012,20011,4.0,38.52576,32.23584,HC
201703,10013,20001,7.0,101.40858,98.94612,HC
201703,10013,20002,5.0,77.25054,77.25054,HC
201703,10013,20003,5.0,44.81568,44.81568,FOODS
201703,10013,20004,4.0,16.56346,16.56346,FOODS
201703,10013,20005,3.0,1.28856,1.28856,FOODS
201703,10013,20006,3.0,1.57884,1.57884,HC
201703,10013,20007,7.0,46.46914,46.46914,HC
201703,10013,20009,3.0,27.01062,26.95493,HC
201703,10013,20011,3.0,7.8624,7.8624,HC
201704,10001,20001,8.0,13.29728,13.29728,HC
201704,10001,20002,11.0,49.72968,49.51494,HC
201704,10001,20003,12.0,37.3464,37.3464,FOODS
201704,10001,20004,7.0,9.31694,9.31694,FOODS
201704,10001,20006,17.0,73.24358,70.10681,HC
201704,10001,20007,39.0,161.94144,161.12415,HC
201704,10001,20009,23.0,32.34591,32.34591,HC
201704,10001,20011,18.0,68.28822,67.99338,HC
201704,10002,20001,28.0,23.56126,22.81133,HC
201704,10002,20002,26.0,12.05945,10.2737,HC
201704,10002,20003,14.0,33.61826,33.61826,FOODS
201704,10002,20004,21.0,40.76422,40.76422,FOODS
201704,10002,20005,17.0,76.34718,75.31633,FOODS
201704,10002,20006,19.0,84.14908,71.42425,HC
201704,10002,20007,16.0,46.07022,41.09833,HC
201704,10002,20009,20.0,11.06043,11.00474,HC
201704,10002,20011,20.0,28.43568,27.25632,HC
201704,10003,20001,25.0,80.1083,68.89292,HC
201704,10003,20002,28.0,96.08,84.89082,HC
201704,10003,20003,3.0,28.63224,28.63224,FOODS
201704,10003,20004,4.0,14.55773,14.55773,FOODS
201704,10003,20005,2.0,0.77314,0.77314,FOODS
201704,10003,20006,15.0,1.18152,1.18152,HC
201704,10003,20007,18.0,28.48864,27.90486,HC
201704,10003,20009,20.0,22.07631,12.27452,HC
201704,10003,20011,25.0,60.65514,60.57324,HC
201704,10004,20001,9.0,267.356,247.65632,HC
201704,10004,20002,11.0,37.36507,37.36507,HC
201704,10004,20003,12.0,31.58237,31.58237,FOODS
201704,10004,20004,8.0,1.37683,1.37683,FOODS
201704,10004,20005,6.0,1.50762,1.50762,FOODS
201704,10004,20006,6.0,5.68801,5.68801,HC
201704,10004,20007,9.0,31.33944,31.28106,HC
201704,10004,20009,3.0,55.04597,54.63385,HC
201704,10004,20011,17.0,86.69934,85.12686,HC
201704,10005,20001,2.0,0.86186,0.86186,HC
201704,10005,20002,21.0,9.21129,9.08697,HC
201704,10005,20003,14.0,10.27026,10.27026,FOODS
201704,10005,20004,23.0,42.70266,42.70266,FOODS
201704,10005,20005,26.0,52.05782,52.05782,FOODS
201704,10005,20006,9.0,8.62612,8.62612,HC
201704,10005,20007,20.0,13.19353,12.95029,HC
201704,10005,20009,1.0,0.61261,0.61261,HC
201704,10005,20011,8.0,7.50204,7.42014,HC
201704,10006,20001,16.0,11.57356,11.57356,HC
201704,10006,20002,20.0,13.92431,13.68696,HC
201704,10006,20003,19.0,16.28718,16.28718,FOODS
201704,10006,20004,29.0,24.32758,24.32758,FOODS
201704,10006,20005,40.0,93.94461,93.94461,FOODS
201704,10006,20006,35.0,43.75794,43.75794,HC
201704,10006,20007,39.0,28.13846,27.93413,HC
201704,10006,20009,35.0,22.91169,22.91169,HC
201704,10006,20011,18.0,10.4832,10.4832,HC
201704,10007,20001,4.0,113.02691,113.02691,HC
201704,10007,20002,4.0,56.19454,56.19454,HC
201704,10007,20003,1.0,10.78896,10.78896,FOODS
201704,10007,20004,2.0,13.61309,13.61309,FOODS
201704,10007,20005,4.0,2.44826,2.44826,FOODS
201704,10007,20007,4.0,49.58266,49.58266,HC
201704,10007,20009,4.0,10.49237,10.49237,HC
201704,10007,20011,2.0,16.77312,12.84192,HC
201704,10008,20001,16.0,21.79277,21.79277,HC
201704,10008,20002,19.0,34.9351,34.9351,HC
201704,10008,20003,17.0,18.05076,18.05076,FOODS
201704,10008,20004,20.0,12.9402,12.9402,FOODS
201704,10008,20006,20.0,15.84069,15.84069,HC
201704,10008,20007,16.0,17.28001,17.28001,HC
201704,10008,20009,11.0,7.35134,7.35134,HC
201704,10008,20011,15.0,60.32754,60.32754,HC
201704,10009,20001,9.0,5.54054,5.54054,HC
201704,10009,20002,12.0,6.46486,6.46486,HC
201704,10009,20003,17.0,39.21372,39.21372,FOODS
201704,10009,20004,19.0,25.8804,25.8804,FOODS
201704,10009,20005,35.0,66.31789,66.31789,FOODS
201704,10009,20006,15.0,30.58351,30.58351,HC
201704,10009,20007,25.0,36.89514,36.85622,HC
201704,10009,20009,15.0,7.71891,7.71891,HC
201704,10009,20011,7.0,3.34152,3.34152,HC
201704,10011,20001,4.0,54.78973,54.78973,HC
201704,10011,20002,6.0,21.13511,21.13511,HC
201704,10011,20003,2.0,8.71416,8.71416,FOODS
201704,10011,20004,3.0,14.07894,14.07894,FOODS
201704,10011,20005,3.0,30.92544,30.92544,FOODS
201704,10011,20006,5.0,24.62364,24.62364,HC
201704,10011,20007,6.0,12.49297,12.49297,HC
201704,10011,20009,7.0,18.6234,18.6234,HC
201704,10011,20011,4.0,5.83128,5.83128,HC
201704,10012,20001,3.0,264.71445,264.71445,HC
201704,10012,20003,2.0,13.69368,13.69368,FOODS
201704,10012,20004,2.0,0.77641,0.77641,FOODS
201704,10012,20005,3.0,0.57985,0.57985,FOODS
201704,10012,20006,2.0,1.72522,1.72522,HC
201704,10012,20009,1.0,3.67567,3.67567,HC
201704,10012,20011,1.0,1.57248,1.57248,HC
201704,10013,20001,7.0,121.83581,102.24806,HC
201704,10013,20002,2.0,5.76412,4.97297,HC
201704,10013,20003,4.0,20.95548,20.95548,FOODS
201704,10013,20004,2.0,7.76412,7.76412,FOODS
201704,10013,20005,2.0,0.51542,0.51542,FOODS
201704,10013,20006,6.0,9.35803,4.65288,HC
201704,10013,20007,2.0,16.22918,16.22918,HC
201704,10013,20009,3.0,1.28092,1.28092,HC
201704,10013,20011,2.0,5.50368,5.50368,HC
201705,10001,20001,15.0,101.20711,101.00563,HC
201705,10001,20002,24.0,122.61757,122.40283,HC
201705,10001,20003,25.0,76.66386,76.66386,FOODS
201705,10001,20004,8.0,8.33349,8.33349,FOODS
201705,10001,20006,19.0,106.23194,106.23194,HC
201705,10001,20007,16.0,61.7059,61.7059,HC
201705,10001,20009,20.0,60.03598,60.03598,HC
201705,10001,20011,24.0,45.43812,45.43812,HC
201705,10002,20001,47.0,32.85146,31.22847,HC
201705,10002,20002,48.0,24.684,24.6501,HC
201705,10002,20003,4.0,7.58599,7.58599,FOODS
201705,10002,20004,5.0,3.94417,3.94417,FOODS
201705,10002,20005,6.0,30.49592,29.37917,FOODS
201705,10002,20006,29.0,76.54764,76.54764,HC
201705,10002,20007,29.0,29.97727,29.97727,HC
201705,10002,20009,32.0,18.32267,18.32267,HC
201705,10002,20011,24.0,14.07042,13.48074,HC
201705,10003,20001,33.0,150.12052,135.1219,HC
201705,10003,20002,20.0,28.61717,22.40096,HC
201705,10003,20003,7.0,33.35241,33.35241,FOODS
201705,10003,20004,4.0,0.15528,0.15528,FOODS
201705,10003,20005,5.0,0.04295,0.04295,FOODS
201705,10003,20006,31.0,16.85491,16.85491,HC
201705,10003,20007,25.0,137.588,131.51665,HC
201705,10003,20009,19.0,22.05403,14.70269,HC
201705,10003,20011,8.0,3.17772,3.17772,HC
201705,10004,20001,7.0,197.33259,188.37819,HC
201705,10004,20002,11.0,147.61803,147.61803,HC
201705,10004,20003,15.0,75.38011,75.38011,FOODS
201705,10004,20004,10.0,2.77957,2.77957,FOODS
201705,10004,20005,12.0,2.00156,2.00156,FOODS
201705,10004,20006,9.0,7.05773,7.05773,HC
201705,10004,20007,17.0,45.40861,40.97186,HC
201705,10004,20009,10.0,70.24989,24.9166,HC
201705,10004,20011,8.0,66.48642,64.75014,HC
201705,10005,20001,59.0,38.50392,37.95546,HC
201705,10005,20002,51.0,32.24518,32.24518,HC
201705,10005,20003,27.0,12.55254,12.55254,FOODS
201705,10005,20004,43.0,70.65349,70.65349,FOODS
201705,10005,20005,34.0,40.58964,40.58964,FOODS
201705,10005,20006,42.0,47.99258,46.4242,HC
201705,10005,20007,69.0,54.29197,53.64008,HC
201705,10005,20009,18.0,8.92186,8.92186,HC
201705,10005,20011,68.0,66.63384,66.53556,HC
201705,10006,20001,63.0,88.77168,87.97698,HC
201705,10006,20002,39.0,27.97294,27.97294,HC
201705,10006,20003,19.0,12.4488,12.4488,FOODS
201705,10006,20004,44.0,35.19734,35.19734,FOODS
201705,10006,20005,22.0,32.47171,32.47171,FOODS
201705,10006,20006,32.0,33.56344,33.56344,HC
201705,10006,20007,23.0,12.56109,12.56109,HC
201705,10006,20009,41.0,45.45581,42.39275,HC
201705,10006,20011,57.0,42.32592,39.18096,HC
201705,10007,20001,5.0,216.36069,216.36069,HC
201705,10007,20002,4.0,57.15523,57.15523,HC
201705,10007,20003,4.0,44.29698,44.29698,FOODS
201705,10007,20004,3.0,8.69581,8.69581,FOODS
201705,10007,20005,5.0,2.44826,2.44826,FOODS
201705,10007,20006,1.0,0.05228,0.05228,HC
201705,10007,20007,2.0,36.54483,36.54483,HC
201705,10007,20009,3.0,39.1292,39.1292,HC
201705,10007,20011,2.0,18.73872,18.73872,HC
201705,10008,20001,22.0,32.01198,32.01198,HC
201705,10008,20002,15.0,48.48644,48.48644,HC
201705,10008,20003,23.0,36.10152,35.47908,FOODS
201705,10008,20004,15.0,10.86977,10.86977,FOODS
201705,10008,20006,16.0,18.03643,18.03643,HC
201705,10008,20007,23.0,22.88434,22.88434,HC
201705,10008,20009,13.0,7.96396,7.96396,HC
201705,10008,20011,9.0,27.14166,27.14166,HC
201705,10009,20001,31.0,33.24321,33.24321,HC
201705,10009,20002,25.0,16.53512,16.53512,HC
201705,10009,20003,14.0,22.71906,22.71906,FOODS
201705,10009,20004,20.0,33.12691,33.12691,FOODS
201705,10009,20005,20.0,60.0469,60.0469,FOODS
201705,10009,20006,13.0,25.09416,25.09416,HC
201705,10009,20007,8.0,6.98595,6.20757,HC
201705,10009,20009,29.0,23.15673,23.15673,HC
201705,10009,20011,14.0,9.43488,9.43488,HC
201705,10011,20001,5.0,47.40235,47.40235,HC
201705,10011,20002,4.0,11.8108,11.8108,HC
201705,10011,20003,2.0,21.47418,21.47418,FOODS
201705,10011,20004,2.0,9.52399,9.52399,FOODS
201705,10011,20005,4.0,31.44086,31.44086,FOODS
201705,10011,20006,4.0,10.9787,10.9787,HC
201705,10011,20007,4.0,4.90379,4.90379,HC
201705,10011,20009,4.0,5.51351,5.51351,HC
201705,10011,20011,7.0,8.94348,8.94348,HC
201705,10012,20001,1.0,20.93091,20.93091,HC
201705,10012,20002,1.0,17.40539,17.40539,HC
201705,10012,20003,3.0,10.68522,10.68522,FOODS
201705,10012,20004,4.0,1.4493,1.4493,FOODS
201705,10012,20005,3.0,0.96642,0.96642,FOODS
201705,10012,20006,3.0,5.48935,5.48935,HC
201705,10012,20007,1.0,42.49942,42.49942,HC
201705,10012,20009,3.0,14.70269,14.70269,HC
201705,10012,20011,6.0,50.31936,50.31936,HC
201705,10013,20001,9.0,122.61932,113.77685,HC
201705,10013,20002,5.0,33.85009,30.12036,HC
201705,10013,20003,1.0,1.86732,1.86732,FOODS
201705,10013,20005,2.0,0.51542,0.51542,FOODS
201705,10013,20006,9.0,14.74282,14.37686,HC
201705,10013,20007,7.0,34.28754,34.28754,HC
201705,10013,20009,3.0,23.89187,23.89187,HC
201705,10013,20011,5.0,24.57,24.57,HC
201706,10001,20001,25.0,128.04792,128.04792,HC
201706,10001,20002,27.0,167.4647,167.4647,HC
