TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
01/05/2011 10:30:00,  0.2000011E+02, -0.1519525E+02,  0.1848830E+03, -0.5870990E+02,  0.2655349E+03, -0.1126407E+04
01/05/2011 10:45:00,  0.2000009E+02, -0.1503376E+02,  0.1850453E+03, -0.5833862E+02,  0.2774057E+03, -0.1118719E+04
01/05/2011 11:00:00,  0.2000009E+02, -0.1486556E+02,  0.1852148E+03, -0.4884157E+02,  0.5484567E+03, -0.9297606E+03
01/05/2011 11:15:00,  0.2000013E+02, -0.1480328E+02,  0.1852794E+03, -0.7876837E+02, -0.3649773E+03, -0.1525555E+04
01/05/2011 11:30:00,  0.2000022E+02, -0.1468438E+02,  0.1853997E+03, -0.1187110E+03, -0.1548626E+04, -0.2319902E+04
01/05/2011 11:45:00,  0.2000013E+02, -0.1460062E+02,  0.1854825E+03, -0.1388634E+03, -0.2138837E+04, -0.2720263E+04
01/05/2011 12:00:00,  0.2000003E+02, -0.1466095E+02,  0.1854226E+03, -0.1426115E+03, -0.2246913E+04, -0.2794099E+04
01/05/2011 12:15:00,  0.2000015E+02, -0.1499814E+02,  0.1850895E+03, -0.1426343E+03, -0.2231229E+04, -0.2793198E+04
01/05/2011 12:30:00,  0.2000004E+02, -0.1524986E+02,  0.1848387E+03, -0.1378991E+03, -0.2060188E+04, -0.2697355E+04
01/05/2011 12:45:00,  0.2000008E+02, -0.1546391E+02,  0.1846271E+03, -0.1189342E+03, -0.1469333E+04, -0.2318627E+04
01/05/2011 13:00:00,  0.2000004E+02, -0.1573568E+02,  0.1843574E+03, -0.1007244E+03, -0.9241844E+03, -0.1955657E+04
01/05/2011 13:15:00,  0.2000002E+02, -0.1584731E+02,  0.1842475E+03, -0.9902065E+02, -0.8902911E+03, -0.1921689E+04
01/05/2011 13:30:00,  0.2000015E+02, -0.1588555E+02,  0.1842118E+03, -0.1108539E+03, -0.1259379E+04, -0.2157141E+04
01/05/2011 13:45:00,  0.2000002E+02, -0.1614049E+02,  0.1839571E+03, -0.1226823E+03, -0.1610347E+04, -0.2392225E+04
01/05/2011 14:00:00,  0.2000001E+02, -0.1660625E+02,  0.1834931E+03, -0.1294359E+03, -0.1799914E+04, -0.2526335E+04
01/05/2011 14:15:00,  0.2000007E+02, -0.1701842E+02,  0.1830830E+03, -0.1209769E+03, -0.1544299E+04, -0.2358262E+04
01/05/2011 14:30:00,  0.2000007E+02, -0.1723490E+02,  0.1828673E+03, -0.1076699E+03, -0.1157414E+04, -0.2094214E+04
01/05/2011 14:45:00,  0.2000006E+02, -0.1739910E+02,  0.1827033E+03, -0.9210028E+02, -0.7002000E+03, -0.1785105E+04
01/05/2011 15:00:00,  0.2000007E+02, -0.1753114E+02,  0.1825710E+03, -0.7967701E+02, -0.3403717E+03, -0.1538781E+04
01/05/2011 15:15:00,  0.2000005E+02, -0.1746363E+02,  0.1826365E+03, -0.5311129E+02,  0.4098170E+03, -0.1011854E+04
01/05/2011 15:30:00,  0.1999990E+02, -0.1729095E+02,  0.1828056E+03, -0.3350880E+02,  0.9267836E+03, -0.6239050E+03
01/05/2011 15:45:00,  0.2000019E+02, -0.1721824E+02,  0.1828791E+03, -0.2808431E+02,  0.1042891E+04, -0.5173462E+03
01/05/2011 16:00:00,  0.1999999E+02, -0.1712884E+02,  0.1829633E+03, -0.3146340E+02,  0.9241109E+03, -0.5852356E+03
01/05/2011 16:15:00,  0.2000012E+02, -0.1677793E+02,  0.1833103E+03, -0.1249176E+02,  0.1462725E+04, -0.2085667E+03
01/05/2011 16:30:00,  0.1999994E+02, -0.1635598E+02,  0.1837256E+03,  0.1008470E+02,  0.2080732E+04,  0.2395230E+03
01/05/2011 16:45:00,  0.2000018E+02, -0.1615981E+02,  0.1839203E+03,  0.2083896E+02,  0.2359219E+04,  0.4529971E+03
01/05/2011 17:00:00,  0.2000005E+02, -0.1597205E+02,  0.1841023E+03,  0.2330338E+02,  0.2418317E+04,  0.5024677E+03
01/05/2011 17:15:00,  0.2000002E+02, -0.1543384E+02,  0.1846345E+03,  0.4591098E+02,  0.3078263E+04,  0.9528030E+03
01/05/2011 17:30:00,  0.2000008E+02, -0.1470125E+02,  0.1853614E+03,  0.7190600E+02,  0.3799102E+04,  0.1469441E+04
01/05/2011 17:45:00,  0.2000004E+02, -0.1435027E+02,  0.1857075E+03,  0.7856980E+02,  0.3937271E+04,  0.1601427E+04
01/05/2011 18:00:00,  0.2000009E+02, -0.1407347E+02,  0.1859803E+03,  0.7337014E+02,  0.3747515E+04,  0.1498297E+04
01/05/2011 18:15:00,  0.2000016E+02, -0.1348009E+02,  0.1865689E+03,  0.8493932E+02,  0.4074449E+04,  0.1728946E+04
01/05/2011 18:30:00,  0.2000006E+02, -0.1274549E+02,  0.1872964E+03,  0.1036657E+03,  0.4586435E+04,  0.2100892E+04
01/05/2011 18:45:00,  0.2000009E+02, -0.1232395E+02,  0.1877135E+03,  0.1099935E+03,  0.4726471E+04,  0.2226203E+04
01/05/2011 19:00:00,  0.2000011E+02, -0.1205159E+02,  0.1879817E+03,  0.1075689E+03,  0.4626360E+04,  0.2178517E+04
01/05/2011 19:15:00,  0.2000011E+02, -0.1154459E+02,  0.1884839E+03,  0.1041368E+03,  0.4508203E+04,  0.2111239E+04
01/05/2011 19:30:00,  0.2000008E+02, -0.1088835E+02,  0.1891346E+03,  0.1030318E+03,  0.4448864E+04,  0.2089804E+04
01/05/2011 19:45:00,  0.2000014E+02, -0.1045880E+02,  0.1895602E+03,  0.9717619E+02,  0.4238478E+04,  0.1973814E+04
01/05/2011 20:00:00,  0.2000018E+02, -0.1032726E+02,  0.1896886E+03,  0.8900169E+02,  0.3968288E+04,  0.1812319E+04
01/05/2011 20:15:00,  0.2000013E+02, -0.1007997E+02,  0.1899320E+03,  0.7181229E+02,  0.3422183E+04,  0.1472121E+04
01/05/2011 20:30:00,  0.2000002E+02, -0.9649632E+01,  0.1903577E+03,  0.5958061E+02,  0.3023990E+04,  0.1230188E+04
01/05/2011 20:45:00,  0.2000003E+02, -0.9336170E+01,  0.1906678E+03,  0.5740813E+02,  0.2937244E+04,  0.1187901E+04
01/05/2011 21:00:00,  0.2000012E+02, -0.9178554E+01,  0.1908232E+03,  0.5834386E+02,  0.2954397E+04,  0.1207607E+04
01/05/2011 21:15:00,  0.2000008E+02, -0.9136455E+01,  0.1908622E+03,  0.3392978E+02,  0.2182775E+04,  0.7245106E+03
01/05/2011 21:30:00,  0.2000012E+02, -0.8998095E+01,  0.1909982E+03,  0.9580971E+01,  0.1427010E+04,  0.2434411E+03
01/05/2011 21:45:00,  0.2000010E+02, -0.8807201E+01,  0.1911857E+03, -0.2266470E+01,  0.1066621E+04,  0.1066206E+02
01/05/2011 22:00:00,  0.2000016E+02, -0.8768064E+01,  0.1912216E+03, -0.2991246E+01,  0.1049099E+04, -0.1765123E+01
01/05/2011 22:15:00,  0.2000007E+02, -0.8933604E+01,  0.1910518E+03, -0.3507995E+02,  0.5660024E+02, -0.6358528E+03
01/05/2011 22:30:00,  0.2000015E+02, -0.9018047E+01,  0.1909655E+03, -0.6687443E+02, -0.9050560E+03, -0.1262867E+04
01/05/2011 22:45:00,  0.2000007E+02, -0.8946685E+01,  0.1910329E+03, -0.7756678E+02, -0.1202890E+04, -0.1471349E+04
01/05/2011 23:00:00,  0.2000012E+02, -0.8910618E+01,  0.1910656E+03, -0.7429206E+02, -0.1080396E+04, -0.1404046E+04
01/05/2011 23:15:00,  0.1999994E+02, -0.9113151E+01,  0.1908573E+03, -0.9629265E+02, -0.1744072E+04, -0.1837402E+04
01/05/2011 23:30:00,  0.2000007E+02, -0.9406854E+01,  0.1905614E+03, -0.1179854E+03, -0.2378272E+04, -0.2263607E+04
01/05/2011 23:45:00,  0.2000005E+02, -0.9493599E+01,  0.1904714E+03, -0.1220726E+03, -0.2465378E+04, -0.2341449E+04
02/05/2011 00:00:00,  0.2000011E+02, -0.9507128E+01,  0.1904545E+03, -0.1162588E+03, -0.2257760E+04, -0.2224164E+04
02/05/2011 00:15:00,  0.2000015E+02, -0.9697525E+01,  0.1902602E+03, -0.1273765E+03, -0.2573518E+04, -0.2441978E+04
02/05/2011 00:30:00,  0.2000010E+02, -0.9999483E+01,  0.1899541E+03, -0.1437971E+03, -0.3036838E+04, -0.2763806E+04
02/05/2011 00:45:00,  0.2000009E+02, -0.1015166E+02,  0.1897990E+03, -0.1469810E+03, -0.3089413E+04, -0.2823609E+04
02/05/2011 01:00:00,  0.1999992E+02, -0.1019422E+02,  0.1897516E+03, -0.1419214E+03, -0.2892392E+04, -0.2720371E+04
02/05/2011 01:15:00,  0.2000003E+02, -0.1037290E+02,  0.1895705E+03, -0.1394612E+03, -0.2780345E+04, -0.2668659E+04
02/05/2011 01:30:00,  0.2000014E+02, -0.1066602E+02,  0.1892757E+03, -0.1405398E+03, -0.2778044E+04, -0.2686820E+04
02/05/2011 01:45:00,  0.1999995E+02, -0.1085471E+02,  0.1890831E+03, -0.1358922E+03, -0.2605127E+04, -0.2591738E+04
02/05/2011 02:00:00,  0.1999999E+02, -0.1092672E+02,  0.1890096E+03, -0.1295057E+03, -0.2386683E+04, -0.2462339E+04
02/05/2011 02:15:00,  0.2000003E+02, -0.1101336E+02,  0.1889216E+03, -0.1206257E+03, -0.2102920E+04, -0.2283943E+04
02/05/2011 02:30:00,  0.1999994E+02, -0.1120739E+02,  0.1887253E+03, -0.1165217E+03, -0.1977981E+04, -0.2200425E+04
02/05/2011 02:45:00,  0.2000003E+02, -0.1131485E+02,  0.1886184E+03, -0.1141759E+03, -0.1904656E+04, -0.2150984E+04
02/05/2011 03:00:00,  0.2000008E+02, -0.1131565E+02,  0.1886182E+03, -0.1117591E+03, -0.1823264E+04, -0.2099477E+04
02/05/2011 03:15:00,  0.2000010E+02, -0.1128406E+02,  0.1886504E+03, -0.9352649E+02, -0.1269319E+04, -0.1736713E+04
02/05/2011 03:30:00,  0.2000006E+02, -0.1138372E+02,  0.1885506E+03, -0.7673434E+02, -0.7824595E+03, -0.1404028E+04
02/05/2011 03:45:00,  0.2000003E+02, -0.1146346E+02,  0.1884714E+03, -0.6823383E+02, -0.5454160E+03, -0.1234740E+04
02/05/2011 04:00:00,  0.2000000E+02, -0.1138234E+02,  0.1885544E+03, -0.6478349E+02, -0.4486368E+03, -0.1163971E+04
02/05/2011 04:15:00,  0.1999998E+02, -0.1117588E+02,  0.1887634E+03, -0.3951615E+02,  0.3060505E+03, -0.6643229E+03
02/05/2011 04:30:00,  0.2000007E+02, -0.1108089E+02,  0.1888615E+03, -0.1514111E+02,  0.1007457E+04, -0.1850366E+03
02/05/2011 04:45:00,  0.1999996E+02, -0.1108117E+02,  0.1888628E+03, -0.4915291E+01,  0.1283559E+04,  0.1578143E+02
02/05/2011 05:00:00,  0.2000006E+02, -0.1092466E+02,  0.1890240E+03, -0.4152375E+01,  0.1295107E+04,  0.3219704E+02
02/05/2011 05:15:00,  0.2000009E+02, -0.1054039E+02,  0.1894133E+03,  0.2013925E+02,  0.2033291E+04,  0.5116620E+03
02/05/2011 05:30:00,  0.2000008E+02, -0.1024433E+02,  0.1897134E+03,  0.4672104E+02,  0.2813938E+04,  0.1033341E+04
02/05/2011 05:45:00,  0.2000003E+02, -0.1010676E+02,  0.1898545E+03,  0.5593267E+02,  0.3057840E+04,  0.1212922E+04
02/05/2011 06:00:00,  0.2000019E+02, -0.9896774E+01,  0.1900709E+03,  0.5347503E+02,  0.2964790E+04,  0.1165237E+04
02/05/2011 06:15:00,  0.2000016E+02, -0.9475530E+01,  0.1904973E+03,  0.7065006E+02,  0.3488270E+04,  0.1504448E+04
02/05/2011 06:30:00,  0.2000016E+02, -0.9107953E+01,  0.1908699E+03,  0.9226701E+02,  0.4124068E+04,  0.1928127E+04
02/05/2011 06:45:00,  0.2000012E+02, -0.8916555E+01,  0.1910657E+03,  0.9855952E+02,  0.4271657E+04,  0.2049094E+04
02/05/2011 07:00:00,  0.2000013E+02, -0.8769801E+01,  0.1912184E+03,  0.9409512E+02,  0.4106791E+04,  0.1960750E+04
02/05/2011 07:15:00,  0.2000008E+02, -0.8448689E+01,  0.1915444E+03,  0.1015959E+03,  0.4337513E+04,  0.2109644E+04
02/05/2011 07:30:00,  0.2000014E+02, -0.8170645E+01,  0.1918283E+03,  0.1139139E+03,  0.4707050E+04,  0.2351589E+04
02/05/2011 07:45:00,  0.2000012E+02, -0.8125446E+01,  0.1918789E+03,  0.1163048E+03,  0.4752056E+04,  0.2396847E+04
02/05/2011 08:00:00,  0.2000007E+02, -0.8180088E+01,  0.1918298E+03,  0.1113356E+03,  0.4577219E+04,  0.2298628E+04
02/05/2011 08:15:00,  0.2000014E+02, -0.8134778E+01,  0.1918830E+03,  0.1037852E+03,  0.4328757E+04,  0.2150617E+04
02/05/2011 08:30:00,  0.2000009E+02, -0.8153412E+01,  0.1918713E+03,  0.1002087E+03,  0.4200301E+04,  0.2079890E+04
02/05/2011 08:45:00,  0.2000002E+02, -0.8354584E+01,  0.1916778E+03,  0.9491197E+02,  0.4009333E+04,  0.1974392E+04
02/05/2011 09:00:00,  0.2000006E+02, -0.8671045E+01,  0.1913725E+03,  0.9037168E+02,  0.3847649E+04,  0.1884260E+04
02/05/2011 09:15:00,  0.2000012E+02, -0.8981978E+01,  0.1910772E+03,  0.6978065E+02,  0.3173363E+04,  0.1478404E+04
02/05/2011 09:30:00,  0.2000018E+02, -0.9351119E+01,  0.1907301E+03,  0.5153579E+02,  0.2572646E+04,  0.1118462E+04
02/05/2011 09:45:00,  0.2000016E+02, -0.9804301E+01,  0.1903103E+03,  0.4517414E+02,  0.2350959E+04,  0.9920211E+03
02/05/2011 10:00:00,  0.2000014E+02, -0.1018369E+02,  0.1899814E+03,  0.4385598E+02,  0.2291764E+04,  0.9647957E+03
02/05/2011 10:15:00,  0.2000014E+02, -0.1048092E+02,  0.1897547E+03,  0.1962860E+02,  0.1497579E+04,  0.4867698E+03
02/05/2011 10:30:00,  0.2000012E+02, -0.1068330E+02,  0.1896271E+03, -0.3109409E+01,  0.7641342E+03,  0.3920199E+02
02/05/2011 10:45:00,  0.2000019E+02, -0.1088732E+02,  0.1895171E+03, -0.1157280E+02,  0.4945620E+03, -0.1271383E+03
02/05/2011 11:00:00,  0.2000011E+02, -0.1102719E+02,  0.1894821E+03, -0.1002664E+02,  0.5443456E+03, -0.9703072E+02
02/05/2011 11:15:00,  0.2000009E+02, -0.1100787E+02,  0.1895859E+03, -0.4020805E+02, -0.4180984E+03, -0.6910239E+03
02/05/2011 11:30:00,  0.2000016E+02, -0.1109126E+02,  0.1895818E+03, -0.7282476E+02, -0.1440368E+04, -0.1331481E+04
02/05/2011 11:45:00,  0.2000010E+02, -0.1126327E+02,  0.1894969E+03, -0.8563657E+02, -0.1822311E+04, -0.1582044E+04
02/05/2011 12:00:00,  0.2000009E+02, -0.1119435E+02,  0.1896299E+03, -0.8379771E+02, -0.1746343E+04, -0.1545928E+04
02/05/2011 12:15:00,  0.2000013E+02, -0.1114394E+02,  0.1897244E+03, -0.1035312E+03, -0.2359875E+04, -0.1934756E+04
02/05/2011 12:30:00,  0.2000008E+02, -0.1140587E+02,  0.1895216E+03, -0.1252390E+03, -0.3018136E+04, -0.2360932E+04
02/05/2011 12:45:00,  0.2000013E+02, -0.1173502E+02,  0.1892686E+03, -0.1280634E+03, -0.3070319E+04, -0.2414954E+04
02/05/2011 13:00:00,  0.2000010E+02, -0.1180089E+02,  0.1892657E+03, -0.1209415E+03, -0.2814092E+04, -0.2273929E+04
02/05/2011 13:15:00,  0.2000013E+02, -0.1179955E+02,  0.1893284E+03, -0.1270021E+03, -0.2975300E+04, -0.2392322E+04
02/05/2011 13:30:00,  0.2000007E+02, -0.1201431E+02,  0.1891808E+03, -0.1374127E+03, -0.3265467E+04, -0.2595159E+04
02/05/2011 13:45:00,  0.2000017E+02, -0.1222679E+02,  0.1890576E+03, -0.1374192E+03, -0.3224151E+04, -0.2592608E+04
02/05/2011 14:00:00,  0.2000006E+02, -0.1220646E+02,  0.1891701E+03, -0.1315041E+03, -0.3002261E+04, -0.2473630E+04
02/05/2011 14:15:00,  0.2000019E+02, -0.1203760E+02,  0.1894090E+03, -0.1201388E+03, -0.2617334E+04, -0.2247573E+04
02/05/2011 14:30:00,  0.2000009E+02, -0.1203522E+02,  0.1894851E+03, -0.1113859E+03, -0.2319729E+04, -0.2072776E+04
02/05/2011 14:45:00,  0.2000013E+02, -0.1210814E+02,  0.1895092E+03, -0.1024605E+03, -0.2021565E+04, -0.1894465E+04
02/05/2011 15:00:00,  0.2000007E+02, -0.1200863E+02,  0.1896970E+03, -0.9519457E+02, -0.1780720E+04, -0.1748857E+04
02/05/2011 15:15:00,  0.2000016E+02, -0.1180150E+02,  0.1899640E+03, -0.8355547E+02, -0.1411571E+04, -0.1517929E+04
02/05/2011 15:30:00,  0.2000009E+02, -0.1176518E+02,  0.1900646E+03, -0.7647266E+02, -0.1195907E+04, -0.1377547E+04
02/05/2011 15:45:00,  0.2000011E+02, -0.1184294E+02,  0.1900735E+03, -0.7640678E+02, -0.1199452E+04, -0.1374966E+04
02/05/2011 16:00:00,  0.2000008E+02, -0.1178623E+02,  0.1902049E+03, -0.7802836E+02, -0.1248908E+04, -0.1404638E+04
02/05/2011 16:15:00,  0.1999991E+02, -0.1157080E+02,  0.1904478E+03, -0.6227766E+02, -0.7608679E+03, -0.1093949E+04
02/05/2011 16:30:00,  0.2000003E+02, -0.1163289E+02,  0.1904495E+03, -0.4350861E+02, -0.1940010E+03, -0.7257136E+03
02/05/2011 16:45:00,  0.2000010E+02, -0.1175901E+02,  0.1904043E+03, -0.3355044E+02,  0.9461456E+02, -0.5305380E+03
02/05/2011 17:00:00,  0.2000016E+02, -0.1169653E+02,  0.1905195E+03, -0.3020120E+02,  0.1878142E+03, -0.4635126E+03
02/05/2011 17:15:00,  0.2000016E+02, -0.1148957E+02,  0.1907419E+03, -0.4280547E+01,  0.9870633E+03,  0.4612640E+02
02/05/2011 17:30:00,  0.2000005E+02, -0.1142050E+02,  0.1908370E+03,  0.2173193E+02,  0.1772917E+04,  0.5547753E+03
02/05/2011 17:45:00,  0.2000015E+02, -0.1141896E+02,  0.1908847E+03,  0.3187723E+02,  0.2061017E+04,  0.7519115E+03
02/05/2011 18:00:00,  0.2000010E+02, -0.1121709E+02,  0.1910965E+03,  0.3039512E+02,  0.1998081E+04,  0.7229727E+03
02/05/2011 18:15:00,  0.2000004E+02, -0.1093394E+02,  0.1913641E+03,  0.5000027E+02,  0.2605479E+04,  0.1107932E+04
02/05/2011 18:30:00,  0.2000020E+02, -0.1080483E+02,  0.1914971E+03,  0.7353018E+02,  0.3318857E+04,  0.1566901E+04
02/05/2011 18:45:00,  0.2000014E+02, -0.1075230E+02,  0.1915730E+03,  0.8104634E+02,  0.3519317E+04,  0.1710835E+04
02/05/2011 19:00:00,  0.2000009E+02, -0.1057726E+02,  0.1917513E+03,  0.7824696E+02,  0.3403758E+04,  0.1654084E+04
02/05/2011 19:15:00,  0.2000014E+02, -0.1037540E+02,  0.1919419E+03,  0.8834648E+02,  0.3707786E+04,  0.1851309E+04
02/05/2011 19:30:00,  0.2000013E+02, -0.1035127E+02,  0.1919821E+03,  0.1031568E+03,  0.4158359E+04,  0.2139863E+04
02/05/2011 19:45:00,  0.2000009E+02, -0.1046299E+02,  0.1919247E+03,  0.1045856E+03,  0.4180600E+04,  0.2165806E+04
02/05/2011 20:00:00,  0.2000011E+02, -0.1054180E+02,  0.1919070E+03,  0.9766365E+02,  0.3940995E+04,  0.2028959E+04
02/05/2011 20:15:00,  0.2000010E+02, -0.1064248E+02,  0.1918572E+03,  0.9427909E+02,  0.3823122E+04,  0.1962594E+04
02/05/2011 20:30:00,  0.2000006E+02, -0.1098505E+02,  0.1916049E+03,  0.9617539E+02,  0.3873218E+04,  0.1999405E+04
02/05/2011 20:45:00,  0.2000014E+02, -0.1146181E+02,  0.1912688E+03,  0.9353564E+02,  0.3773598E+04,  0.1946614E+04
02/05/2011 21:00:00,  0.2000011E+02, -0.1195516E+02,  0.1909460E+03,  0.8885937E+02,  0.3608923E+04,  0.1854004E+04
02/05/2011 21:15:00,  0.2000016E+02, -0.1247243E+02,  0.1906082E+03,  0.7246104E+02,  0.3069917E+04,  0.1532365E+04
02/05/2011 21:30:00,  0.2000014E+02, -0.1342549E+02,  0.1899919E+03,  0.6058112E+02,  0.2680511E+04,  0.1299933E+04
02/05/2011 21:45:00,  0.2000009E+02, -0.1451147E+02,  0.1893842E+03,  0.5040954E+02,  0.2343934E+04,  0.1100577E+04
02/05/2011 22:00:00,  0.2000006E+02, -0.1500200E+02,  0.1892858E+03,  0.4673122E+02,  0.2215322E+04,  0.1028041E+04
02/05/2011 22:15:00,  0.2000005E+02, -0.1498460E+02,  0.1895342E+03,  0.1689305E+02,  0.1245031E+04,  0.4438438E+03
02/05/2011 22:30:00,  0.2000006E+02, -0.1512624E+02,  0.1896435E+03, -0.1172896E+02,  0.3277199E+03, -0.1144210E+03
