TIME,VOLUME [m^3],SALT_MASS [psu m^3],HEAT_CONTENT [degrees celsius m^3]
01/05/2011 18:45:00,  0.1809070E+08,  0.3473211E+09,  0.3422676E+09
01/05/2011 19:00:00,  0.1820898E+08,  0.3516006E+09,  0.3443168E+09
01/05/2011 19:15:00,  0.1832011E+08,  0.3556276E+09,  0.3462240E+09
01/05/2011 19:30:00,  0.1843304E+08,  0.3597115E+09,  0.3481466E+09
01/05/2011 19:45:00,  0.1854063E+08,  0.3635901E+09,  0.3499594E+09
01/05/2011 20:00:00,  0.1864194E+08,  0.3672601E+09,  0.3516386E+09
01/05/2011 20:15:00,  0.1873347E+08,  0.3706222E+09,  0.3531092E+09
01/05/2011 20:30:00,  0.1880944E+08,  0.3734790E+09,  0.3542701E+09
01/05/2011 20:45:00,  0.1887784E+08,  0.3760742E+09,  0.3552849E+09
01/05/2011 21:00:00,  0.1894802E+08,  0.3787234E+09,  0.3563216E+09
01/05/2011 21:15:00,  0.1900868E+08,  0.3810680E+09,  0.3571648E+09
01/05/2011 21:30:00,  0.1904483E+08,  0.3826388E+09,  0.3575221E+09
01/05/2011 21:45:00,  0.1906503E+08,  0.3837203E+09,  0.3575633E+09
01/05/2011 22:00:00,  0.1908048E+08,  0.3846750E+09,  0.3574977E+09
01/05/2011 22:15:00,  0.1908264E+08,  0.3852051E+09,  0.3571797E+09
01/05/2011 22:30:00,  0.1905268E+08,  0.3847509E+09,  0.3562234E+09
01/05/2011 22:45:00,  0.1900397E+08,  0.3837490E+09,  0.3548903E+09
01/05/2011 23:00:00,  0.1895409E+08,  0.3827179E+09,  0.3535424E+09
01/05/2011 23:15:00,  0.1889684E+08,  0.3814873E+09,  0.3520431E+09
01/05/2011 23:30:00,  0.1881557E+08,  0.3795482E+09,  0.3500629E+09
01/05/2011 23:45:00,  0.1872467E+08,  0.3773345E+09,  0.3479044E+09
02/05/2011 00:00:00,  0.1863682E+08,  0.3752377E+09,  0.3458146E+09
02/05/2011 00:15:00,  0.1854584E+08,  0.3730812E+09,  0.3436598E+09
02/05/2011 00:30:00,  0.1843814E+08,  0.3704479E+09,  0.3411716E+09
02/05/2011 00:45:00,  0.1832632E+08,  0.3677053E+09,  0.3386183E+09
02/05/2011 01:00:00,  0.1821165E+08,  0.3649430E+09,  0.3359995E+09
02/05/2011 01:15:00,  0.1810526E+08,  0.3624414E+09,  0.3335596E+09
02/05/2011 01:30:00,  0.1799556E+08,  0.3598914E+09,  0.3310510E+09
02/05/2011 01:45:00,  0.1788844E+08,  0.3574414E+09,  0.3286007E+09
02/05/2011 02:00:00,  0.1778866E+08,  0.3552297E+09,  0.3263053E+09
02/05/2011 02:15:00,  0.1769227E+08,  0.3531646E+09,  0.3240689E+09
02/05/2011 02:30:00,  0.1760604E+08,  0.3513784E+09,  0.3220523E+09
02/05/2011 02:45:00,  0.1751920E+08,  0.3495972E+09,  0.3200169E+09
02/05/2011 03:00:00,  0.1743683E+08,  0.3479451E+09,  0.3180788E+09
02/05/2011 03:15:00,  0.1736242E+08,  0.3465413E+09,  0.3163009E+09
02/05/2011 03:30:00,  0.1730360E+08,  0.3456183E+09,  0.3148288E+09
02/05/2011 03:45:00,  0.1725704E+08,  0.3450245E+09,  0.3136079E+09
02/05/2011 04:00:00,  0.1721519E+08,  0.3445798E+09,  0.3124787E+09
02/05/2011 04:15:00,  0.1718571E+08,  0.3444831E+09,  0.3116035E+09
02/05/2011 04:30:00,  0.1718007E+08,  0.3451062E+09,  0.3112064E+09
02/05/2011 04:45:00,  0.1718977E+08,  0.3461438E+09,  0.3111273E+09
02/05/2011 05:00:00,  0.1720423E+08,  0.3473081E+09,  0.3111564E+09
02/05/2011 05:15:00,  0.1722787E+08,  0.3487495E+09,  0.3113795E+09
02/05/2011 05:30:00,  0.1727755E+08,  0.3509820E+09,  0.3121111E+09
02/05/2011 05:45:00,  0.1734227E+08,  0.3536268E+09,  0.3131408E+09
02/05/2011 06:00:00,  0.1741183E+08,  0.3564177E+09,  0.3142553E+09
02/05/2011 06:15:00,  0.1748367E+08,  0.3592469E+09,  0.3154237E+09
02/05/2011 06:30:00,  0.1757560E+08,  0.3626861E+09,  0.3169854E+09
02/05/2011 06:45:00,  0.1768088E+08,  0.3665001E+09,  0.3188061E+09
02/05/2011 07:00:00,  0.1778819E+08,  0.3703558E+09,  0.3206569E+09
02/05/2011 07:15:00,  0.1789181E+08,  0.3740676E+09,  0.3224438E+09
02/05/2011 07:30:00,  0.1800542E+08,  0.3780855E+09,  0.3244316E+09
02/05/2011 07:45:00,  0.1812999E+08,  0.3824397E+09,  0.3266270E+09
02/05/2011 08:00:00,  0.1824850E+08,  0.3865654E+09,  0.3287132E+09
02/05/2011 08:15:00,  0.1836473E+08,  0.3906187E+09,  0.3307479E+09
02/05/2011 08:30:00,  0.1847227E+08,  0.3943756E+09,  0.3326274E+09
02/05/2011 08:45:00,  0.1858120E+08,  0.3981731E+09,  0.3345294E+09
02/05/2011 09:00:00,  0.1867969E+08,  0.4016043E+09,  0.3362408E+09
02/05/2011 09:15:00,  0.1876993E+08,  0.4047636E+09,  0.3377895E+09
02/05/2011 09:30:00,  0.1884118E+08,  0.4072998E+09,  0.3389722E+09
02/05/2011 09:45:00,  0.1890231E+08,  0.4094964E+09,  0.3399621E+09
02/05/2011 10:00:00,  0.1895987E+08,  0.4115640E+09,  0.3408884E+09
02/05/2011 10:15:00,  0.1900827E+08,  0.4133264E+09,  0.3416365E+09
02/05/2011 10:30:00,  0.1903202E+08,  0.4142804E+09,  0.3419405E+09
02/05/2011 10:45:00,  0.1904246E+08,  0.4148071E+09,  0.3420192E+09
02/05/2011 11:00:00,  0.1905032E+08,  0.4152532E+09,  0.3420811E+09
02/05/2011 11:15:00,  0.1904731E+08,  0.4153517E+09,  0.3419633E+09
02/05/2011 11:30:00,  0.1901206E+08,  0.4144321E+09,  0.3412243E+09
02/05/2011 11:45:00,  0.1895881E+08,  0.4129523E+09,  0.3401457E+09
02/05/2011 12:00:00,  0.1889971E+08,  0.4113126E+09,  0.3389637E+09
02/05/2011 12:15:00,  0.1883437E+08,  0.4094846E+09,  0.3376701E+09
02/05/2011 12:30:00,  0.1874518E+08,  0.4069282E+09,  0.3359144E+09
02/05/2011 12:45:00,  0.1864935E+08,  0.4041818E+09,  0.3340361E+09
02/05/2011 13:00:00,  0.1855636E+08,  0.4015527E+09,  0.3322188E+09
02/05/2011 13:15:00,  0.1846117E+08,  0.3988971E+09,  0.3303681E+09
02/05/2011 13:30:00,  0.1836148E+08,  0.3961122E+09,  0.3284292E+09
02/05/2011 13:45:00,  0.1825637E+08,  0.3931957E+09,  0.3263847E+09
02/05/2011 14:00:00,  0.1815174E+08,  0.3903416E+09,  0.3243530E+09
02/05/2011 14:15:00,  0.1805811E+08,  0.3878466E+09,  0.3225388E+09
02/05/2011 14:30:00,  0.1796997E+08,  0.3855663E+09,  0.3208353E+09
02/05/2011 14:45:00,  0.1789097E+08,  0.3835818E+09,  0.3193114E+09
02/05/2011 15:00:00,  0.1782149E+08,  0.3819007E+09,  0.3179755E+09
02/05/2011 15:15:00,  0.1775982E+08,  0.3804731E+09,  0.3167937E+09
02/05/2011 15:30:00,  0.1770539E+08,  0.3792880E+09,  0.3157538E+09
02/05/2011 15:45:00,  0.1765534E+08,  0.3782172E+09,  0.3147960E+09
02/05/2011 16:00:00,  0.1760347E+08,  0.3770976E+09,  0.3138016E+09
02/05/2011 16:15:00,  0.1755839E+08,  0.3761766E+09,  0.3129381E+09
02/05/2011 16:30:00,  0.1752886E+08,  0.3757492E+09,  0.3123389E+09
02/05/2011 16:45:00,  0.1751267E+08,  0.3757081E+09,  0.3119550E+09
02/05/2011 17:00:00,  0.1750257E+08,  0.3758388E+09,  0.3116485E+09
02/05/2011 17:15:00,  0.1750393E+08,  0.3763297E+09,  0.3115231E+09
02/05/2011 17:30:00,  0.1753118E+08,  0.3776084E+09,  0.3118910E+09
02/05/2011 17:45:00,  0.1757384E+08,  0.3793367E+09,  0.3125468E+09
02/05/2011 18:00:00,  0.1761993E+08,  0.3811496E+09,  0.3132553E+09
02/05/2011 18:15:00,  0.1767363E+08,  0.3832060E+09,  0.3140908E+09
02/05/2011 18:30:00,  0.1774733E+08,  0.3858650E+09,  0.3153184E+09
02/05/2011 18:45:00,  0.1783781E+08,  0.3890324E+09,  0.3168611E+09
02/05/2011 19:00:00,  0.1792676E+08,  0.3921106E+09,  0.3183740E+09
02/05/2011 19:15:00,  0.1801736E+08,  0.3952233E+09,  0.3199139E+09
02/05/2011 19:30:00,  0.1812403E+08,  0.3988410E+09,  0.3217577E+09
02/05/2011 19:45:00,  0.1823456E+08,  0.4025506E+09,  0.3236791E+09
02/05/2011 20:00:00,  0.1834544E+08,  0.4062588E+09,  0.3255947E+09
02/05/2011 20:15:00,  0.1844722E+08,  0.4096588E+09,  0.3273371E+09
02/05/2011 20:30:00,  0.1855296E+08,  0.4131823E+09,  0.3291455E+09
02/05/2011 20:45:00,  0.1865439E+08,  0.4165500E+09,  0.3308762E+09
02/05/2011 21:00:00,  0.1875514E+08,  0.4198853E+09,  0.3325841E+09
02/05/2011 21:15:00,  0.1884568E+08,  0.4228781E+09,  0.3340918E+09
02/05/2011 21:30:00,  0.1892268E+08,  0.4254283E+09,  0.3353329E+09
02/05/2011 21:45:00,  0.1899199E+08,  0.4277235E+09,  0.3364157E+09
02/05/2011 22:00:00,  0.1905262E+08,  0.4297288E+09,  0.3373328E+09
02/05/2011 22:15:00,  0.1910003E+08,  0.4312969E+09,  0.3379907E+09
02/05/2011 22:30:00,  0.1911859E+08,  0.4319356E+09,  0.3380866E+09
02/05/2011 22:45:00,  0.1911888E+08,  0.4319919E+09,  0.3378273E+09
02/05/2011 23:00:00,  0.1911248E+08,  0.4318394E+09,  0.3374396E+09
02/05/2011 23:15:00,  0.1909589E+08,  0.4313674E+09,  0.3368460E+09
02/05/2011 23:30:00,  0.1905305E+08,  0.4300626E+09,  0.3357512E+09
02/05/2011 23:45:00,  0.1899639E+08,  0.4283349E+09,  0.3343904E+09
03/05/2011 00:00:00,  0.1893957E+08,  0.4266227E+09,  0.3330352E+09
03/05/2011 00:15:00,  0.1887481E+08,  0.4246751E+09,  0.3315239E+09
03/05/2011 00:30:00,  0.1878744E+08,  0.4220306E+09,  0.3295741E+09
03/05/2011 00:45:00,  0.1868855E+08,  0.4190501E+09,  0.3274094E+09
03/05/2011 01:00:00,  0.1858896E+08,  0.4160785E+09,  0.3252354E+09
03/05/2011 01:15:00,  0.1849001E+08,  0.4131508E+09,  0.3230843E+09
03/05/2011 01:30:00,  0.1837469E+08,  0.4097439E+09,  0.3206143E+09
03/05/2011 01:45:00,  0.1825540E+08,  0.4062484E+09,  0.3180778E+09
03/05/2011 02:00:00,  0.1813494E+08,  0.4027658E+09,  0.3155191E+09
03/05/2011 02:15:00,  0.1802258E+08,  0.3995628E+09,  0.3131287E+09
03/05/2011 02:30:00,  0.1790860E+08,  0.3963495E+09,  0.3107074E+09
03/05/2011 02:45:00,  0.1780011E+08,  0.3933322E+09,  0.3084035E+09
03/05/2011 03:00:00,  0.1769407E+08,  0.3904298E+09,  0.3061456E+09
03/05/2011 03:15:00,  0.1759933E+08,  0.3878829E+09,  0.3041201E+09
03/05/2011 03:30:00,  0.1750793E+08,  0.3854637E+09,  0.3021586E+09
03/05/2011 03:45:00,  0.1742047E+08,  0.3831748E+09,  0.3002777E+09
03/05/2011 04:00:00,  0.1733425E+08,  0.3809428E+09,  0.2984215E+09
03/05/2011 04:15:00,  0.1726117E+08,  0.3791059E+09,  0.2968335E+09
03/05/2011 04:30:00,  0.1720431E+08,  0.3777834E+09,  0.2955517E+09
03/05/2011 04:45:00,  0.1715963E+08,  0.3768444E+09,  0.2944984E+09
03/05/2011 05:00:00,  0.1712315E+08,  0.3761350E+09,  0.2936049E+09
03/05/2011 05:15:00,  0.1709914E+08,  0.3758110E+09,  0.2929527E+09
03/05/2011 05:30:00,  0.1710220E+08,  0.3763180E+09,  0.2928267E+09
03/05/2011 05:45:00,  0.1712328E+08,  0.3773728E+09,  0.2930433E+09
03/05/2011 06:00:00,  0.1714926E+08,  0.3785459E+09,  0.2933620E+09
03/05/2011 06:15:00,  0.1718366E+08,  0.3799772E+09,  0.2938471E+09
03/05/2011 06:30:00,  0.1724276E+08,  0.3821769E+09,  0.2948092E+09
03/05/2011 06:45:00,  0.1731772E+08,  0.3848588E+09,  0.2960726E+09
03/05/2011 07:00:00,  0.1739167E+08,  0.3874760E+09,  0.2973182E+09
03/05/2011 07:15:00,  0.1747011E+08,  0.3902212E+09,  0.2986530E+09
03/05/2011 07:30:00,  0.1757250E+08,  0.3937195E+09,  0.3004492E+09
03/05/2011 07:45:00,  0.1768745E+08,  0.3975860E+09,  0.3024927E+09
03/05/2011 08:00:00,  0.1780662E+08,  0.4015659E+09,  0.3046086E+09
03/05/2011 08:15:00,  0.1792177E+08,  0.4053995E+09,  0.3066565E+09
03/05/2011 08:30:00,  0.1805215E+08,  0.4097150E+09,  0.3090035E+09
03/05/2011 08:45:00,  0.1818444E+08,  0.4140771E+09,  0.3114037E+09
03/05/2011 09:00:00,  0.1831671E+08,  0.4184221E+09,  0.3138055E+09
03/05/2011 09:15:00,  0.1843513E+08,  0.4223043E+09,  0.3159535E+09
03/05/2011 09:30:00,  0.1854807E+08,  0.4259981E+09,  0.3180102E+09
03/05/2011 09:45:00,  0.1864900E+08,  0.4292919E+09,  0.3198565E+09
03/05/2011 10:00:00,  0.1874310E+08,  0.4323496E+09,  0.3215873E+09
03/05/2011 10:15:00,  0.1882628E+08,  0.4350385E+09,  0.3231234E+09
03/05/2011 10:30:00,  0.1889241E+08,  0.4371595E+09,  0.3244331E+09
03/05/2011 10:45:00,  0.1894964E+08,  0.4389758E+09,  0.3256735E+09
03/05/2011 11:00:00,  0.1900462E+08,  0.4407063E+09,  0.3269750E+09
03/05/2011 11:15:00,  0.1904773E+08,  0.4420389E+09,  0.3281502E+09
03/05/2011 11:30:00,  0.1906376E+08,  0.4424869E+09,  0.3287986E+09
03/05/2011 11:45:00,  0.1906225E+08,  0.4423677E+09,  0.3291090E+09
03/05/2011 12:00:00,  0.1905532E+08,  0.4420806E+09,  0.3293164E+09
03/05/2011 12:15:00,  0.1903776E+08,  0.4414483E+09,  0.3293231E+09
03/05/2011 12:30:00,  0.1899185E+08,  0.4399035E+09,  0.3287646E+09
03/05/2011 12:45:00,  0.1892958E+08,  0.4378454E+09,  0.3278810E+09
03/05/2011 13:00:00,  0.1886501E+08,  0.4357296E+09,  0.3269492E+09
03/05/2011 13:15:00,  0.1879742E+08,  0.4335314E+09,  0.3259592E+09
03/05/2011 13:30:00,  0.1871444E+08,  0.4308526E+09,  0.3246606E+09
03/05/2011 13:45:00,  0.1862389E+08,  0.4279560E+09,  0.3232093E+09
03/05/2011 14:00:00,  0.1853367E+08,  0.4250993E+09,  0.3217697E+09
03/05/2011 14:15:00,  0.1844577E+08,  0.4223396E+09,  0.3203655E+09
03/05/2011 14:30:00,  0.1834462E+08,  0.4191821E+09,  0.3187035E+09
03/05/2011 14:45:00,  0.1823864E+08,  0.4158987E+09,  0.3169333E+09
03/05/2011 15:00:00,  0.1813115E+08,  0.4126040E+09,  0.3151354E+09
03/05/2011 15:15:00,  0.1803180E+08,  0.4095876E+09,  0.3134809E+09
03/05/2011 15:30:00,  0.1793365E+08,  0.4066367E+09,  0.3118442E+09
03/05/2011 15:45:00,  0.1783828E+08,  0.4037977E+09,  0.3102538E+09
03/05/2011 16:00:00,  0.1774626E+08,  0.4010922E+09,  0.3087257E+09
03/05/2011 16:15:00,  0.1766696E+08,  0.3987993E+09,  0.3074250E+09
03/05/2011 16:30:00,  0.1760189E+08,  0.3969635E+09,  0.3063066E+09
03/05/2011 16:45:00,  0.1754399E+08,  0.3953601E+09,  0.3052353E+09
03/05/2011 17:00:00,  0.1749324E+08,  0.3939783E+09,  0.3042059E+09
03/05/2011 17:15:00,  0.1745385E+08,  0.3929569E+09,  0.3033086E+09
03/05/2011 17:30:00,  0.1743996E+08,  0.3927296E+09,  0.3028947E+09
03/05/2011 17:45:00,  0.1744194E+08,  0.3929932E+09,  0.3027699E+09
03/05/2011 18:00:00,  0.1744979E+08,  0.3934170E+09,  0.3027481E+09
03/05/2011 18:15:00,  0.1746650E+08,  0.3941115E+09,  0.3028854E+09
03/05/2011 18:30:00,  0.1750559E+08,  0.3955041E+09,  0.3034542E+09
03/05/2011 18:45:00,  0.1755785E+08,  0.3973019E+09,  0.3042660E+09
03/05/2011 19:00:00,  0.1760785E+08,  0.3990084E+09,  0.3050365E+09
03/05/2011 19:15:00,  0.1766507E+08,  0.4009398E+09,  0.3059365E+09
03/05/2011 19:30:00,  0.1774355E+08,  0.4035422E+09,  0.3072562E+09
03/05/2011 19:45:00,  0.1783816E+08,  0.4066433E+09,  0.3088851E+09
03/05/2011 20:00:00,  0.1793808E+08,  0.4098997E+09,  0.3106084E+09
03/05/2011 20:15:00,  0.1803738E+08,  0.4131240E+09,  0.3123262E+09
03/05/2011 20:30:00,  0.1815431E+08,  0.4169122E+09,  0.3143819E+09
03/05/2011 20:45:00,  0.1827436E+08,  0.4207916E+09,  0.3165055E+09
03/05/2011 21:00:00,  0.1839345E+08,  0.4246316E+09,  0.3186063E+09
03/05/2011 21:15:00,  0.1850080E+08,  0.4280856E+09,  0.3204860E+09
03/05/2011 21:30:00,  0.1860927E+08,  0.4315713E+09,  0.3223811E+09
03/05/2011 21:45:00,  0.1871164E+08,  0.4348545E+09,  0.3241638E+09
03/05/2011 22:00:00,  0.1880743E+08,  0.4379159E+09,  0.3258173E+09
03/05/2011 22:15:00,  0.1889044E+08,  0.4405526E+09,  0.3272232E+09
03/05/2011 22:30:00,  0.1896094E+08,  0.4427727E+09,  0.3283671E+09
03/05/2011 22:45:00,  0.1901811E+08,  0.4445510E+09,  0.3292481E+09
03/05/2011 23:00:00,  0.1906919E+08,  0.4461269E+09,  0.3300021E+09
03/05/2011 23:15:00,  0.1910832E+08,  0.4473056E+09,  0.3305151E+09
03/05/2011 23:30:00,  0.1912112E+08,  0.4476253E+09,  0.3305216E+09
03/05/2011 23:45:00,  0.1911698E+08,  0.4473960E+09,  0.3301969E+09
04/05/2011 00:00:00,  0.1910859E+08,  0.4470355E+09,  0.3298016E+09
04/05/2011 00:15:00,  0.1909028E+08,  0.4463580E+09,  0.3292192E+09
04/05/2011 00:30:00,  0.1904248E+08,  0.4447295E+09,  0.3280706E+09
04/05/2011 00:45:00,  0.1897659E+08,  0.4425324E+09,  0.3265765E+09
04/05/2011 01:00:00,  0.1890711E+08,  0.4402387E+09,  0.3250155E+09
04/05/2011 01:15:00,  0.1882866E+08,  0.4376697E+09,  0.3232781E+09
04/05/2011 01:30:00,  0.1872849E+08,  0.4344210E+09,  0.3211256E+09
04/05/2011 01:45:00,  0.1861599E+08,  0.4308071E+09,  0.3187398E+09
04/05/2011 02:00:00,  0.1850445E+08,  0.4272566E+09,  0.3163781E+09
04/05/2011 02:15:00,  0.1839126E+08,  0.4236875E+09,  0.3139854E+09
04/05/2011 02:30:00,  0.1826482E+08,  0.4197303E+09,  0.3113415E+09
04/05/2011 02:45:00,  0.1813685E+08,  0.4157603E+09,  0.3086849E+09
04/05/2011 03:00:00,  0.1800826E+08,  0.4118168E+09,  0.3060194E+09
04/05/2011 03:15:00,  0.1788880E+08,  0.4081941E+09,  0.3035397E+09
04/05/2011 03:30:00,  0.1777647E+08,  0.4048248E+09,  0.3012068E+09
04/05/2011 03:45:00,  0.1766609E+08,  0.4015540E+09,  0.2989135E+09
04/05/2011 04:00:00,  0.1756663E+08,  0.3986422E+09,  0.2968429E+09
04/05/2011 04:15:00,  0.1747309E+08,  0.3959358E+09,  0.2948919E+09
04/05/2011 04:30:00,  0.1738610E+08,  0.3934549E+09,  0.2930759E+09
04/05/2011 04:45:00,  0.1730496E+08,  0.3911564E+09,  0.2913865E+09
04/05/2011 05:00:00,  0.1722310E+08,  0.3888430E+09,  0.2896921E+09
04/05/2011 05:15:00,  0.1715046E+08,  0.3868220E+09,  0.2881874E+09
04/05/2011 05:30:00,  0.1709896E+08,  0.3854682E+09,  0.2870830E+09
04/05/2011 05:45:00,  0.1706311E+08,  0.3845992E+09,  0.2862721E+09
04/05/2011 06:00:00,  0.1703459E+08,  0.3839542E+09,  0.2855910E+09
04/05/2011 06:15:00,  0.1702041E+08,  0.3837494E+09,  0.2851803E+09
04/05/2011 06:30:00,  0.1703646E+08,  0.3844861E+09,  0.2853433E+09
04/05/2011 06:45:00,  0.1707188E+08,  0.3858114E+09,  0.2858664E+09
04/05/2011 07:00:00,  0.1711108E+08,  0.3872322E+09,  0.2864576E+09
04/05/2011 07:15:00,  0.1716031E+08,  0.3889586E+09,  0.2872335E+09
04/05/2011 07:30:00,  0.1723803E+08,  0.3915805E+09,  0.2885559E+09
04/05/2011 07:45:00,  0.1733273E+08,  0.3947244E+09,  0.2902019E+09
04/05/2011 08:00:00,  0.1742702E+08,  0.3978316E+09,  0.2918412E+09
04/05/2011 08:15:00,  0.1752883E+08,  0.4011663E+09,  0.2936206E+09
04/05/2011 08:30:00,  0.1765168E+08,  0.4051608E+09,  0.2958117E+09
